time,ShortWave,Cloud,AirTemp,RelHum,WindSpeed,Rain
1997-01-08 02:00:00,0,1,-2.7,95.55,2.1,0
1997-01-08 03:00:00,0,1,-2.7,95.55,1,0
1997-01-08 04:00:00,0,1,-2.8,95.46,1.5,0
1997-01-08 05:00:00,0,1,-2.8,96.26,1,0
1997-01-08 06:00:00,0,1,-2.9,96.98,0.5,0
1997-01-08 07:00:00,0,1,-2.9,97.59,1.5,0
1997-01-08 08:00:00,0,1,-2.9,98.4,1,0
1997-01-08 09:00:00,11.12,1,-2.7,99.94,1,0
1997-01-08 10:00:00,27.8,1,-2.5,99.85,1,0
1997-01-08 11:00:00,47.26,1,-2.5,98.47,1,0
1997-01-08 12:00:00,52.82,1,-2.4,96.96,2.6,0
1997-01-08 13:00:00,77.84,1,-2.3,94.12,1.5,0
1997-01-08 14:00:00,72.28,1,-2.2,93.43,1,0
1997-01-08 15:00:00,38.92,1,-2.3,91.99,1.5,0
1997-01-08 16:00:00,11.12,1,-2.6,89.89,1,0
1997-01-08 17:00:00,0,1,-2.9,90.5,1.5,0
1997-01-08 18:00:00,0,1,-3.4,91.2,1.5,0
1997-01-08 19:00:00,0,1,-3.9,91.83,2.1,0
1997-01-08 20:00:00,0,1,-4.2,91.91,2.1,0
1997-01-08 21:00:00,0,1,-4.3,91.71,2.1,0
1997-01-08 22:00:00,0,1,-4.6,93.8,1.5,0
1997-01-08 23:00:00,0,1,-4.6,94.72,2.1,0
1997-01-09 00:00:00,0,1,-4.7,96.13,2.1,0
1997-01-09 01:00:00,0,1,-4.7,95.43,1.5,0
1997-01-09 02:00:00,0,1,-4.8,93.82,2.1,0
1997-01-09 03:00:00,0,1,-4.9,93.83,1.5,0
1997-01-09 04:00:00,0,1,-4.9,93.12,1.5,0
1997-01-09 05:00:00,0,1,-4.8,92.42,1.5,0
1997-01-09 06:00:00,0,1,-4.9,92.42,1,0
1997-01-09 07:00:00,0,1,-4.8,93.12,1.5,0
1997-01-09 08:00:00,0,1,-4.8,94.52,1,0
1997-01-09 09:00:00,16.68,1,-4.6,94.72,1,0
1997-01-09 10:00:00,50.04,1,-4.2,94.59,1,0
1997-01-09 11:00:00,69.5,1,-3.8,94.61,1,0
1997-01-09 12:00:00,83.4,1,-3.3,92.61,1,0
1997-01-09 13:00:00,122.32,1,-2.7,89.96,0,0
1997-01-09 14:00:00,116.76,1,-2.3,87.92,1,0
1997-01-09 15:00:00,97.3,0.875,-2.3,87.34,0.5,0
1997-01-09 16:00:00,44.48,1,-2.3,87.34,0.5,0
1997-01-09 17:00:00,0,1,-2.8,89.83,1.5,0
1997-01-09 18:00:00,0,0.875,-2.9,91.31,1,0
1997-01-09 19:00:00,0,1,-3,92.6,1,0
1997-01-09 20:00:00,0,1,-2.9,93.33,1,0
1997-01-09 21:00:00,0,1,-3,94.03,1,0
1997-01-09 22:00:00,0,1,-2.8,94.05,1,0
1997-01-09 23:00:00,0,1,-2.8,94.85,1.5,0
1997-01-10 00:00:00,0,1,-3,96.27,0.5,0
1997-01-10 01:00:00,0,1,-2.9,96.98,1,0
1997-01-10 02:00:00,0,1,-2.4,96.96,1,0
1997-01-10 03:00:00,0,1,-2.2,96.31,1.5,0
1997-01-10 04:00:00,0,1,-2.1,96.18,1,0
1997-01-10 05:00:00,0,1,-2,96.23,1,0
1997-01-10 06:00:00,0,1,-2,96.98,1,0
1997-01-10 07:00:00,0,1,-1.9,97.78,1,0
1997-01-10 08:00:00,0,1,-1.8,97.06,1.5,0
1997-01-10 09:00:00,11.12,1,-1.7,96.35,1,0
1997-01-10 10:00:00,50.04,1,-1.1,96.28,0.5,0
1997-01-10 11:00:00,86.18,1,-0.7,95.58,1,0
1997-01-10 12:00:00,69.5,1,-0.4,97.05,1.5,0
1997-01-10 13:00:00,69.5,1,-0.4,95.7,1,0
1997-01-10 14:00:00,47.26,1,-0.4,94.86,0.5,0
1997-01-10 15:00:00,30.58,0,-0.3,97.02,1.5,0
1997-01-10 16:00:00,8.34,0,-0.8,99.92,1.5,0
1997-01-10 17:00:00,0,0,-0.9,99.95,1,0
1997-01-10 18:00:00,0,0,-1,99.98,0.5,0
1997-01-10 19:00:00,0,0,-1.1,99.83,1.5,0
1997-01-10 20:00:00,0,0,-1.2,99.85,1,0
1997-01-10 21:00:00,0,1,-1.3,99.86,1,0
1997-01-10 22:00:00,0,1,-1.5,99.87,1,0
1997-01-10 23:00:00,0,1,-1.8,99.86,1.5,0
1997-01-11 00:00:00,0,1,-1.9,99.85,1.5,1e-04
1997-01-11 01:00:00,0,1,-1.9,99.85,1.5,0
1997-01-11 02:00:00,0,1,-1.9,99.85,1,0
1997-01-11 03:00:00,0,1,-1.9,99.85,1.5,0
1997-01-11 04:00:00,0,1,-2,99.83,1.5,0
1997-01-11 05:00:00,0,1,-2,99.83,1,0
1997-01-11 06:00:00,0,1,-2,99.83,1.5,0
1997-01-11 07:00:00,0,1,-1.9,99.85,1,0
1997-01-11 08:00:00,0,1,-2,99.83,1,0
1997-01-11 09:00:00,16.68,1,-1.7,99.87,1.5,0
1997-01-11 10:00:00,36.14,1,-1.4,99.87,1,0
1997-01-11 11:00:00,47.26,1,-1.3,99.86,1,0
1997-01-11 12:00:00,50.04,1,-1.2,99.85,1,0
1997-01-11 13:00:00,63.94,1,-1.1,97.7,0.5,0
1997-01-11 14:00:00,47.26,1,-1.1,97.7,1,0
1997-01-11 15:00:00,30.58,1,-1.1,97.7,1,0
1997-01-11 16:00:00,11.12,1,-1.3,97.7,1,0
1997-01-11 17:00:00,0,1,-1.4,98.42,0.5,0
1997-01-11 18:00:00,0,1,-1.5,99.14,1.5,0
1997-01-11 19:00:00,0,1,-1.7,99.13,0.5,0
1997-01-11 20:00:00,0,1,-1.8,99.11,0.5,0
1997-01-11 21:00:00,0,1,-1.7,99.13,0.5,0
1997-01-11 22:00:00,0,1,-1.7,99.13,1.5,0
1997-01-11 23:00:00,0,1,-1.9,98.34,1.5,0
1997-01-12 00:00:00,0,1,-1.9,97.02,1,0
1997-01-12 01:00:00,0,1,-2.2,94.77,1,0
1997-01-12 02:00:00,0,1,-2.6,94.85,1,0
1997-01-12 03:00:00,0,1,-2.8,95.46,1.5,0
1997-01-12 04:00:00,0,1,-3,96.27,2.1,0
1997-01-12 05:00:00,0,1,-3.2,96.89,1.5,0
1997-01-12 06:00:00,0,1,-3.1,96.99,1,0
1997-01-12 07:00:00,0,1,-3.2,97.72,1.5,0
1997-01-12 08:00:00,0,1,-3.4,99.18,1,0
1997-01-12 09:00:00,16.68,1,-2.9,99.21,1,0
1997-01-12 10:00:00,47.26,1,-2.8,97.67,2.1,0
1997-01-12 11:00:00,72.28,1,-2.8,96.26,1.5,0
1997-01-12 12:00:00,94.52,1,-2.8,94.05,2.1,0
1997-01-12 13:00:00,108.42,1,-2.4,93.45,1.5,0
1997-01-12 14:00:00,94.52,0.875,-2.5,93.36,1,0
1997-01-12 15:00:00,83.4,0.625,-2.5,91.98,0.5,0
1997-01-12 16:00:00,36.14,0.375,-3.3,91.15,0.5,0
1997-01-12 17:00:00,5.56,0.375,-4.3,93.28,0.5,0
1997-01-12 18:00:00,0,0.625,-4.5,96.75,2.1,0
1997-01-12 19:00:00,0,1,-4.6,95.41,3.1,0
1997-01-12 20:00:00,0,1,-5.1,93.82,2.1,0
1997-01-12 21:00:00,0,1,-5.6,93.73,2.6,0
1997-01-12 22:00:00,0,1,-6,92.28,2.1,0
1997-01-12 23:00:00,0,1,-6.3,92.32,2.1,0
1997-01-13 00:00:00,0,1,-6.7,93.03,2.6,0
1997-01-13 01:00:00,0,1,-6.7,93.03,2.1,0
1997-01-13 02:00:00,0,1,-6.8,96.74,2.1,0
1997-01-13 03:00:00,0,1,-6.9,98.03,2.1,0
1997-01-13 04:00:00,0,1,-7.1,98.16,1.5,0
1997-01-13 05:00:00,0,1,-7.4,98.18,2.1,0
1997-01-13 06:00:00,0,1,-7.6,99.7,0.5,0
1997-01-13 07:00:00,0,1,-7.5,99.8,1,0
1997-01-13 08:00:00,2.78,1,-7.4,99.6,1,0
1997-01-13 09:00:00,19.46,1,-7.4,99.6,1.5,0
1997-01-13 10:00:00,52.82,1,-6.9,99.67,1.5,0
1997-01-13 11:00:00,77.84,1,-6.6,99.01,1,0
1997-01-13 12:00:00,88.96,1,-6.4,96.72,1,0
1997-01-13 13:00:00,94.52,1,-6.1,95.3,1,0
1997-01-13 14:00:00,91.74,1,-5.6,92.98,1,0
1997-01-13 15:00:00,58.38,1,-5.5,92.28,1,0
1997-01-13 16:00:00,25.02,1,-5.6,93.73,1,0
1997-01-13 17:00:00,2.78,1,-5.8,94.41,1,0
1997-01-13 18:00:00,0,1,-5.9,95.89,1.5,0
1997-01-13 19:00:00,0,1,-5.9,97.41,1,0
1997-01-13 20:00:00,0,1,-5.8,97.43,1,0
1997-01-13 21:00:00,0,1,-5.8,98.18,1,0
1997-01-13 22:00:00,0,1,-6,98.92,1,0
1997-01-13 23:00:00,0,1,-6,99.69,1.5,0
1997-01-14 00:00:00,0,1,-6,99.69,1,0
1997-01-14 01:00:00,0,1,-5.8,99.69,1.5,0
1997-01-14 02:00:00,0,1,-5.9,99.7,1.5,0
1997-01-14 03:00:00,0,1,-6.1,99.68,2.1,0
1997-01-14 04:00:00,0,1,-6.3,99.64,2.1,0
1997-01-14 05:00:00,0,1,-6.4,99.62,1.5,0
1997-01-14 06:00:00,0,1,-6.8,99.73,2.1,0
1997-01-14 07:00:00,0,1,-6.9,99.67,1.5,0
1997-01-14 08:00:00,0,1,-6.9,99.67,1.5,0
1997-01-14 09:00:00,13.9,1,-6.6,99.82,1.5,0
1997-01-14 10:00:00,55.6,1,-6.4,99.62,1.5,0
1997-01-14 11:00:00,75.06,1,-5.9,99.7,0.5,0
1997-01-14 12:00:00,88.96,1,-5.5,99.66,1,0
1997-01-14 13:00:00,94.52,1,-5.3,99.86,0.5,0
1997-01-14 14:00:00,83.4,1,-5,99.75,1.5,0
1997-01-14 15:00:00,47.26,1,-5.1,99.79,0.5,0
1997-01-14 16:00:00,19.46,1,-5,99.75,0.5,0
1997-01-14 17:00:00,2.78,1,-5.1,99.79,1,0
1997-01-14 18:00:00,0,1,-5.2,99.83,0.5,0
1997-01-14 19:00:00,0,1,-5.3,99.86,1.5,0
1997-01-14 20:00:00,0,1,-5.5,99.66,0.5,0
1997-01-14 21:00:00,0,1,-5.8,99.69,1,0
1997-01-14 22:00:00,0,1,-6.1,99.68,0.5,0
1997-01-14 23:00:00,0,1,-6.1,99.68,0.5,0
1997-01-15 00:00:00,0,1,-6.1,99.68,0.5,0
1997-01-15 01:00:00,0,1,-6.2,99.67,0.5,0
1997-01-15 02:00:00,0,1,-6.1,99.68,1,0
1997-01-15 03:00:00,0,1,-5.9,99.7,1,0
1997-01-15 04:00:00,0,1,-6.2,99.67,1,0
1997-01-15 05:00:00,0,1,-6.7,99.77,1,0
1997-01-15 06:00:00,0,1,-7,99.61,1.5,0
1997-01-15 07:00:00,0,1,-7,99.61,1.5,0
1997-01-15 08:00:00,2.78,1,-6.8,99.73,1,0
1997-01-15 09:00:00,27.8,0,-6.6,99.82,1,0
1997-01-15 10:00:00,69.5,0,-6.4,99.62,1,0
1997-01-15 11:00:00,111.2,1,-5.9,99.7,0.5,0
1997-01-15 12:00:00,155.68,1,-5.2,99.83,0.5,0
1997-01-15 13:00:00,152.9,1,-4.7,99.84,1,0
1997-01-15 14:00:00,161.24,0.75,-5,99.75,1,0
1997-01-15 15:00:00,169.58,0,-4.5,99.71,0.5,0
1997-01-15 16:00:00,47.26,0.5,-4.3,99.8,0.5,0
1997-01-15 17:00:00,2.78,0,-4.2,99.72,1,0
1997-01-15 18:00:00,0,1,-4.1,99.86,1,0
1997-01-15 19:00:00,0,0,-4,99.78,0.5,0
1997-01-15 20:00:00,0,0,-4.2,99.72,0,0
1997-01-15 21:00:00,0,0,-4.2,99.72,0,0
1997-01-15 22:00:00,0,0,-4.4,99.87,1,0
1997-01-15 23:00:00,0,0,-5,99.75,0.5,0
1997-01-16 00:00:00,0,0,-5.3,99.86,0.5,0
1997-01-16 01:00:00,0,0,-5.5,99.66,1,0
1997-01-16 02:00:00,0,0,-6,99.69,1,0
1997-01-16 03:00:00,0,1,-6.1,99.68,0.5,0
1997-01-16 04:00:00,0,0,-6,99.69,0.5,0
1997-01-16 05:00:00,0,0,-5.7,99.69,0,0
1997-01-16 06:00:00,0,0,-5.5,99.66,1,0
1997-01-16 07:00:00,0,0,-5.5,99.66,0.5,0
1997-01-16 08:00:00,2.78,0,-5.3,99.86,0.5,0
1997-01-16 09:00:00,30.58,0,-5.5,99.66,0.5,0
1997-01-16 10:00:00,72.28,0,-5.5,99.66,1,0
1997-01-16 11:00:00,147.34,1,-5.3,99.86,0.5,0
1997-01-16 12:00:00,177.92,0,-4.9,99.71,0.5,0
1997-01-16 13:00:00,177.92,0,-4.3,99.8,0,0
1997-01-16 14:00:00,141.78,0,-3.6,99.82,0.5,0
1997-01-16 15:00:00,86.18,0,-3.4,99.81,0,0
1997-01-16 16:00:00,36.14,0.875,-3.5,99.92,0.5,0
1997-01-16 17:00:00,5.56,0,-4.6,99.78,0.5,0
1997-01-16 18:00:00,0,0,-5.3,99.86,0,0
1997-01-16 19:00:00,0,0.75,-5.6,99.68,0,0
1997-01-16 20:00:00,0,0,-4.6,99.78,0.5,0
1997-01-16 21:00:00,0,0,-4.1,99.86,0,0
1997-01-16 22:00:00,0,0,-4.3,99.8,1,0
1997-01-16 23:00:00,0,0,-4.5,99.71,0,0
1997-01-17 00:00:00,0,0,-4.3,99.8,0,0
1997-01-17 01:00:00,0,0,-4.7,99.84,0.5,0
1997-01-17 02:00:00,0,0,-4.8,99.89,0.5,0
1997-01-17 03:00:00,0,0,-4.7,99.84,0.5,0
1997-01-17 04:00:00,0,0,-4.9,99.71,0.5,0
1997-01-17 05:00:00,0,0,-4.9,99.71,0.5,0
1997-01-17 06:00:00,0,0,-4.8,99.89,0.5,0
1997-01-17 07:00:00,0,0,-4.7,99.84,0.5,0
1997-01-17 08:00:00,2.78,0,-4.7,99.84,0.5,0
1997-01-17 09:00:00,27.8,0,-4.8,99.89,0.5,0
1997-01-17 10:00:00,72.28,0,-5.2,99.83,0.5,0
1997-01-17 11:00:00,125.1,0,-5.2,99.83,0.5,0
1997-01-17 12:00:00,150.12,0,-4.9,99.71,0.5,0
1997-01-17 13:00:00,189.04,0,-4.5,99.71,0.5,0
1997-01-17 14:00:00,180.7,0,-4,99.78,0,0
1997-01-17 15:00:00,139,0,-3.9,99.9,0,0
1997-01-17 16:00:00,50.04,0,-4,99.78,0,0
1997-01-17 17:00:00,5.56,0,-4.6,99.78,0,0
1997-01-17 18:00:00,0,0,-4.4,99.87,0,0
1997-01-17 19:00:00,0,0,-4.1,99.86,0,0
1997-01-17 20:00:00,0,1,-3.9,99.9,0,0
1997-01-17 21:00:00,0,0,-3.9,99.9,0.5,0
1997-01-17 22:00:00,0,0,-3.7,99.92,0,0
1997-01-17 23:00:00,0,0,-3.5,99.92,0.5,0
1997-01-18 00:00:00,0,0,-3.9,99.9,0.5,0
1997-01-18 01:00:00,0,0,-3.8,99.81,0.5,0
1997-01-18 02:00:00,0,0,-3.9,99.9,0.5,0
1997-01-18 03:00:00,0,0,-4.4,99.87,1,0
1997-01-18 04:00:00,0,0,-4.8,99.89,0.5,0
1997-01-18 05:00:00,0,0,-4.9,99.71,0.5,0
1997-01-18 06:00:00,0,0,-5.2,99.83,0.5,0
1997-01-18 07:00:00,0,0,-5.4,99.64,0.5,0
1997-01-18 08:00:00,5.56,0,-5.8,99.69,0.5,0
1997-01-18 09:00:00,38.92,0,-5.7,99.69,0.5,0
1997-01-18 10:00:00,86.18,0,-5.3,99.86,0.5,0
1997-01-18 11:00:00,133.44,0,-5,99.75,0.5,0
1997-01-18 12:00:00,208.5,0.75,-3.9,99.9,0,0
1997-01-18 13:00:00,297.46,0.875,-1.8,99.86,0.5,0
1997-01-18 14:00:00,241.86,0.875,-2.1,99.8,0.5,0
1997-01-18 15:00:00,144.56,0.875,-2.4,99.89,0.5,0
1997-01-18 16:00:00,50.04,1,-2.4,99.89,0.5,0
1997-01-18 17:00:00,8.34,1,-2,99.83,0.5,0
1997-01-18 18:00:00,0,0,-1.7,99.87,0,0
1997-01-18 19:00:00,0,0,-1.9,99.85,0,0
1997-01-18 20:00:00,0,0,-2.1,99.8,0,0
1997-01-18 21:00:00,0,0,-2.1,99.8,0,0
1997-01-18 22:00:00,0,0,-2.3,99.93,1,0
1997-01-18 23:00:00,0,0,-2.6,99.8,1,0
1997-01-19 00:00:00,0,0,-2.8,99.88,0,0
1997-01-19 01:00:00,0,0,-2.7,99.94,0.5,0
1997-01-19 02:00:00,0,0,-2.7,99.94,0,0
1997-01-19 03:00:00,0,0,-2.6,99.8,0.5,0
1997-01-19 04:00:00,0,0,-1.9,99.85,1,0
1997-01-19 05:00:00,0,0,-2,99.83,0,0
1997-01-19 06:00:00,0,0,-1.9,99.85,0,0
1997-01-19 07:00:00,0,0,-2,99.83,1,0
1997-01-19 08:00:00,2.78,0,-2.1,99.8,0.5,0
1997-01-19 09:00:00,22.24,0,-1.9,99.85,0.5,0
1997-01-19 10:00:00,77.84,1,-1.1,99.83,0.5,0
1997-01-19 11:00:00,69.5,1,-0.6,100,0.5,0
1997-01-19 12:00:00,91.74,1,-0.5,99.96,1,0
1997-01-19 13:00:00,127.88,1,0,100,1,0
1997-01-19 14:00:00,108.42,0.875,0.3,99.93,2.6,0
1997-01-19 15:00:00,83.4,0.875,0.6,99.99,1.5,0
1997-01-19 16:00:00,36.14,1,0.6,99.99,1,0
1997-01-19 17:00:00,2.78,0.875,0.4,100,0.5,0
1997-01-19 18:00:00,0,1,0.3,99.93,1,0
1997-01-19 19:00:00,0,1,0.5,99.92,0.5,0
1997-01-19 20:00:00,0,1,0.5,99.92,1,0
1997-01-19 21:00:00,0,1,0.7,99.89,0.5,0
1997-01-19 22:00:00,0,1,0.9,100,1,0
1997-01-19 23:00:00,0,1,1,100,1,0
1997-01-20 00:00:00,0,1,1.1,99.93,1.5,5e-04
1997-01-20 01:00:00,0,1,1.1,99.93,0.5,0
1997-01-20 02:00:00,0,1,1.2,99.97,0.5,0
1997-01-20 03:00:00,0,1,1.3,100,0.5,0
1997-01-20 04:00:00,0,1,1.2,99.97,1,0
1997-01-20 05:00:00,0,0.75,1.1,99.93,0,0
1997-01-20 06:00:00,0,1,0.7,99.89,2.1,0
1997-01-20 07:00:00,0,1,1,100,0,0
1997-01-20 08:00:00,2.78,0,0.4,100,1.5,0
1997-01-20 09:00:00,30.58,0,0.8,99.95,1.5,0
1997-01-20 10:00:00,80.62,0,1.1,99.93,1,0
1997-01-20 11:00:00,97.3,0,1.3,100,2.1,0
1997-01-20 12:00:00,100.08,0,1.3,100,2.6,0
1997-01-20 13:00:00,72.28,0.5,1.6,100,2.1,0
1997-01-20 14:00:00,72.28,1,2.2,100,1.5,0
1997-01-20 15:00:00,69.5,0.875,2.7,100,1,0
1997-01-20 16:00:00,44.48,1,2.8,100,1,0
1997-01-20 17:00:00,2.78,1,2.4,100,1.5,0
1997-01-20 18:00:00,0,1,2.3,100,0,3e-04
1997-01-20 19:00:00,0,1,2.3,100,0.5,0
1997-01-20 20:00:00,0,1,2.3,100,0.5,0
1997-01-20 21:00:00,0,1,2.4,100,0.5,0
1997-01-20 22:00:00,0,1,2.3,100,1,0
1997-01-20 23:00:00,0,1,2.1,100,1.5,0
1997-01-21 00:00:00,0,0.875,2,99.93,1.5,0
1997-01-21 01:00:00,0,0.875,2.1,100,1.5,0
1997-01-21 02:00:00,0,0.875,2.4,100,2.1,0
1997-01-21 03:00:00,0,0.875,2.3,100,3.1,0
1997-01-21 04:00:00,0,0.875,2.3,100,3.6,0
1997-01-21 05:00:00,0,1,2.2,98.52,3.1,0
1997-01-21 06:00:00,0,1,2.3,95.74,3.6,0
1997-01-21 07:00:00,0,1,2.3,95.18,3.6,0
1997-01-21 08:00:00,2.78,1,2.2,95.17,1.5,0
1997-01-21 09:00:00,16.68,1,2.3,95.18,0.5,0
1997-01-21 10:00:00,30.58,1,2.5,95.07,1,0
1997-01-21 11:00:00,58.38,1,2.7,93.06,2.6,0
1997-01-21 12:00:00,72.28,1,2.7,91.85,2.6,0
1997-01-21 13:00:00,58.38,1,2.6,91.82,1.5,0
1997-01-21 14:00:00,83.4,1,3,91.76,2.1,0
1997-01-21 15:00:00,63.94,0.875,3.2,91.13,1,0
1997-01-21 16:00:00,22.24,0.875,3,90.57,1,0
1997-01-21 17:00:00,5.56,0.375,2.6,91.82,2.1,0
1997-01-21 18:00:00,0,0.125,1.8,96.48,2.1,0
1997-01-21 19:00:00,0,1,1.2,99.97,1.5,0
1997-01-21 20:00:00,0,1,1.3,100,1,0
1997-01-21 21:00:00,0,1,1.4,100,1.5,0
1997-01-21 22:00:00,0,1,1.5,100,1.5,0
1997-01-21 23:00:00,0,1,1.4,100,1,0
1997-01-22 00:00:00,0,1,1.3,100,1,0
1997-01-22 01:00:00,0,1,1.3,100,1,0
1997-01-22 02:00:00,0,1,1.3,100,0.5,0
1997-01-22 03:00:00,0,1,1.2,99.97,1,0
1997-01-22 04:00:00,0,1,1.2,99.97,1,0
1997-01-22 05:00:00,0,1,1,100,1,0
1997-01-22 06:00:00,0,1,0.9,100,1,0
1997-01-22 07:00:00,0,1,0.8,99.95,1,0
1997-01-22 08:00:00,2.78,1,0.7,99.89,1.5,0
1997-01-22 09:00:00,13.9,1,0.8,99.95,1,0
1997-01-22 10:00:00,61.16,1,1.3,100,2.1,0
1997-01-22 11:00:00,97.3,1,1.4,100,2.1,0
1997-01-22 12:00:00,197.38,1,2.5,97.26,1,0
1997-01-22 13:00:00,225.18,1,3.5,86.8,1,0
1997-01-22 14:00:00,144.56,1,3.3,90.49,1.5,0
1997-01-22 15:00:00,88.96,1,3.2,90.48,0.5,0
1997-01-22 16:00:00,25.02,1,2.6,92.5,0.5,0
1997-01-22 17:00:00,2.78,1,2.2,95.17,1,0
1997-01-22 18:00:00,0,1,1.9,97.94,1,0
1997-01-22 19:00:00,0,1,1.8,99.93,1,0
1997-01-22 20:00:00,0,1,2,99.93,0.5,0
1997-01-22 21:00:00,0,1,1.9,99.93,1,0
1997-01-22 22:00:00,0,1,1.6,100,1.5,0
1997-01-22 23:00:00,0,1,1.1,99.93,0.5,0
1997-01-23 00:00:00,0,1,1.3,100,2.1,0
1997-01-23 01:00:00,0,1,1.2,99.97,0.5,0
1997-01-23 02:00:00,0,1,1.3,100,1,0
1997-01-23 03:00:00,0,1,1.7,99.92,1,0
1997-01-23 04:00:00,0,1,2,99.93,1,0
1997-01-23 05:00:00,0,1,2,99.93,0.5,0
1997-01-23 06:00:00,0,1,1.8,99.93,1,0
1997-01-23 07:00:00,0,1,1.5,100,1,0
1997-01-23 08:00:00,5.56,0.500000000010914,1.3,100,1.5,0
1997-01-23 09:00:00,38.92,0,1.5,100,1,0
1997-01-23 10:00:00,83.4,0,1.9,99.93,1,0
1997-01-23 11:00:00,127.88,0.875,2.7,100,0,0
1997-01-23 12:00:00,214.06,1,4.6,95.93,0.5,0
1997-01-23 13:00:00,158.46,1,5.3,89.46,1,0
1997-01-23 14:00:00,88.96,1,4.9,88.74,0.5,0
1997-01-23 15:00:00,47.26,1,4.6,90.62,0,0
1997-01-23 16:00:00,16.68,1,4.3,91.33,0,0
1997-01-23 17:00:00,2.78,1,3.8,94.59,1,0
1997-01-23 18:00:00,0,1,3.3,95.14,0.5,0
1997-01-23 19:00:00,0,1,2.7,99.26,1,0
1997-01-23 20:00:00,0,1,2.5,100,2.1,0
1997-01-23 21:00:00,0,0.875,2.5,100,0.5,0
1997-01-23 22:00:00,0,0.875,2.3,100,1,0
1997-01-23 23:00:00,0,0.875,2.1,100,0.5,0
1997-01-24 00:00:00,0,0.875,1.6,100,1,0
1997-01-24 01:00:00,0,0.875,1.1,99.93,1.5,0
1997-01-24 02:00:00,0,0.875,1.1,99.93,1,0
1997-01-24 03:00:00,0,0,1.2,99.97,0.5,0
1997-01-24 04:00:00,0,0.5,1.2,99.51,1,0
1997-01-24 05:00:00,0,1,1.1,99.93,1.5,0
1997-01-24 06:00:00,0,1,1.3,100,0.5,0
1997-01-24 07:00:00,0,0,1.5,100,0.5,0
1997-01-24 08:00:00,5.56,0,1.4,100,1,0
1997-01-24 09:00:00,36.14,0,1.5,100,0.5,0
1997-01-24 10:00:00,108.42,1,2.4,100,0.5,0
1997-01-24 11:00:00,119.54,1,2.8,100,0,0
1997-01-24 12:00:00,127.88,1,3.2,99.98,1,0
1997-01-24 13:00:00,147.34,0.875,3.7,100,1,0
1997-01-24 14:00:00,111.2,0.875,4.6,100,1.5,0
1997-01-24 15:00:00,127.88,0.625,4.5,100,1,0
1997-01-24 16:00:00,83.4,0.375,5.1,93.33,1,0
1997-01-24 17:00:00,8.34,0.375,3.6,95.93,1.5,0
1997-01-24 18:00:00,0,0.25,2.2,100,1.5,0
1997-01-24 19:00:00,0,0.875,1.9,99.93,1,0
1997-01-24 20:00:00,0,0.75,2.3,100,0.5,0
1997-01-24 21:00:00,0,0.875,1.5,100,0.5,0
1997-01-24 22:00:00,0,0,1.4,100,0,0
1997-01-24 23:00:00,0,0,1.4,100,1,0
1997-01-25 00:00:00,0,0,1.2,99.97,0.5,0
1997-01-25 01:00:00,0,0,1,100,0,0
1997-01-25 02:00:00,0,0,0.9,100,0,0
1997-01-25 03:00:00,0,0,0.8,99.95,0.5,0
1997-01-25 04:00:00,0,0,0.4,100,1,0
1997-01-25 05:00:00,0,0,0.4,100,0.5,0
1997-01-25 06:00:00,0,0,0.3,99.93,0.5,0
1997-01-25 07:00:00,0,0,0.4,100,0.5,0
1997-01-25 08:00:00,2.78,0,0.8,99.95,1,0
1997-01-25 09:00:00,19.46,0,0.8,99.95,0.5,0
1997-01-25 10:00:00,44.48,0,1.2,99.97,1.5,0
1997-01-25 11:00:00,72.28,0,1.5,100,1,0
1997-01-25 12:00:00,94.52,0,2,99.93,1.5,0
1997-01-25 13:00:00,80.62,0,1.9,99.93,1,0
1997-01-25 14:00:00,63.94,1,2.2,100,1,0
1997-01-25 15:00:00,41.7,0,2.7,100,0.5,0
1997-01-25 16:00:00,25.02,1,2.6,99.97,1,0
1997-01-25 17:00:00,2.78,1,2.7,100,1,0
1997-01-25 18:00:00,0,1,2.9,99.99,0.5,0
1997-01-25 19:00:00,0,1,3,100,1,0
1997-01-25 20:00:00,0,1,2.8,100,1.5,0
1997-01-25 21:00:00,0,1,2.4,100,2.1,0
1997-01-25 22:00:00,0,1,2,99.93,1.5,0
1997-01-25 23:00:00,0,1,2,99.93,1,0
1997-01-26 00:00:00,0,1,1.9,99.93,1,0
1997-01-26 01:00:00,0,1,1.9,99.93,1,0
1997-01-26 02:00:00,0,1,1.8,99.93,1.5,0
1997-01-26 03:00:00,0,1,1.7,99.92,1.5,0
1997-01-26 04:00:00,0,1,1.5,100,1.5,0
1997-01-26 05:00:00,0,1,1.5,100,0.5,0
1997-01-26 06:00:00,0,1,1.5,100,1,0
1997-01-26 07:00:00,0,1,1.5,100,1,0
1997-01-26 08:00:00,2.78,1,1.4,100,0.5,0
1997-01-26 09:00:00,27.8,1,1.7,99.92,1,0
1997-01-26 10:00:00,27.8,1,1.8,99.93,1.5,0
1997-01-26 11:00:00,38.92,1,1.9,99.93,0.5,0
1997-01-26 12:00:00,38.92,1,2,99.93,0.5,2e-04
1997-01-26 13:00:00,41.7,1,2.1,100,0.5,0
1997-01-26 14:00:00,27.8,1,2,99.93,1,0
1997-01-26 15:00:00,25.02,1,2,99.93,1.5,0
1997-01-26 16:00:00,11.12,1,1.9,99.93,1.5,0
